Song.name,Artist.name,Song_popularity,Artist_popularity,Duration,Bars_confidence,Bars_start,Beats_confidence,Beats_start,End_of_fade_in,Familiarity,Key,Key_confidence,Loudness,Mode,Mode_confidence,Start_of_fade_out,Tatums_confidence,Tatums_start,Tempo,Terms_freq,Time_signature,Time_signature_confidence,Genre
Yesterdays,Percy Faith,0.219529,0.380495,221.77914,0.017,1.25881,0.935,0.35852,0.083,0.50836,7,0.334,-4.23,1,0.463,218.593,1,0.13307,133.125,1,4,0.417,pop
The Song from Moulin Rogue Where Is Your Heart,Percy Faith & Felicia Sanders,0.563755,0.472452,336.32608,0.155,0.88426,0.765,0.30917,0,0.647835,9,0.048,-3.99883,-12.328,1,0.033,326.502,0.864,0.02482,105.981,0.960858,4,blues
Song From Moulin Rouge,Percy Faith & His Orchestra,0.342908,0.45223,273.03138,0.033,0.81087,0.704,0.0462,0,0.616264,3,0.227,-6.303,0,0.161,261.956,1,0.0462,157.007,1,3,0.304,rap
Standing On The Corner,Percy Faith & His Orchestra,0.40032,0.307366,290.19383,0.015,2.74495,1,2.74495,3.379,0.439664,9,0.51,-7.11,0,0.395,287.115,0.319,2.74495,196.013,1,4,0,rock
Damisela Encantadora,Percy Faith And His Orchestra,0.253835,0.53443,202.10893,0.335,5.76583,0.94,0.15312,0,0.845373,10,0.532,-6.176,0,0.492,202.109,0.432,0.15312,94.918,1,4,0.883,rap
The Song From Moulin Rouge,Percy Faith And His Orchestra,0.342908,0.390435,222.98077,0.082,0.41834,0.955,0.03907,0.188,0.398366,5,0.524,-43.19508,-13.812,0,0.471,206.292,0.725,0.03907,157.95,0.909312,4,blues
Please Send Me Someone To Love,Percy Mayfield,0.40032,0.372393,264.82893,0.076,0.52174,0.889,0.10214,0.276,0.525476,6,0.856,-16.663,0,0.633,256.9,0.219,0.10214,144.544,1,4,0.875,classical
Clavo Y Martillo,Peret,0.40032,0.300383,219.48036,0.086,0.37547,0.632,0.37547,0.197,0.481773,4,0.475,-8.236,0,0.119,211.296,0.891,0.22644,132.666,0.937756,5,0.909,blues
Mi Raza,Peret,0.40032,0.469426,163.52608,0.088,1.35065,0.612,0.68264,0.637,0.704411,5,0.206,-73.85678,-13.876,1,0.491,153.269,0.727,0.68264,90.18,1,3,pop
Ole Con Ole,Peret,0.625107,0.488536,190.95465,0.273,1.3179,0.152,0.28978,0,0.681091,8,0.54,-95.84502,-4.802,1,0.388,179.659,0.139,0.28978,140.823,0.980947,3,punk
TA3cale Las Palmas,Peret,0.40032,0.519637,224.02567,0.011,1.18962,0.467,0.79231,0,0.707205,0,0.08,-63.933358,-5.142,1,0.276,218.825,0.565,0.59217,151.744,0.977039,4,pop
Abril en Portugal,Perez Prado_ His Orchestra,0.40032,0.384611,133.32853,0,0.24118,0,0.24118,0,0.523715,4,0.384,-94.10158,-9.983,1,0.402,130.009,0.515,0.04851,160.839,0.984993,1,country
What Is This,Perfection,0.352232,0.580013,304.14322,0.167,4.55125,0.276,0.47817,0,0.567313,5,0.545,37.157357,-63.933358,-6.373,1,0.548,304.143,0,0.3127,133.193,1,pop
Yesss Lord...,Perfection,0.40032,0.290906,225.67138,0.038,1.38599,0.726,0.18682,0.13,0.513932,0,0.958,-89.38669,-6.737,1,0.764,218.662,0.626,0.0373,100.532,0.926024,4,hip-hop
Release,Perpetual Loop,0.40032,0.406582,212.50567,0.019,0.75069,0.759,0.16221,0.136,0.526515,11,0.073,-4.485,0,0.386,205.607,1,0.16221,103.003,0.885159,4,1,folk
Gossippo Perpetuo,Perrey And Kingsley,0.21508,0.440326,207.12444,0.868,1.65671,1,0.54333,0.107,0.68062,7,0.481,-63.933358,-10.006,1,0.533,199.843,0.853,0.26613,86.535,0.988005,4,pop
Spooks In Space,Perrey And Kingsley,0.212045,0.333015,99.97016,0.872,0.2159,0.872,0.2159,0.368,0.444678,10,0.001,50.3758,-4.13689,-16.333,1,0.065,99.97,0.139,0.2159,71.228,1,classical
The Minuet Of The Robots,Perrey And Kingsley,0.342908,0.241546,131.02975,0.429,0.4105,0.429,0.4105,0.119,0.370716,0,0.656,-15.416,1,0.591,124.204,0.129,0.13943,108.787,1,1,0.386,folk
The Unidentified Flying Object,Perrey And Kingsley,0.621126,0.418895,79.93424,0.185,2.19562,0.892,0.70228,0.258,0.701261,0,0.279,-63.933358,-22.214,1,0.286,76.788,0.697,0.3134,50.059,1,4,hip-hop
Salsa pa tA,Perrocker,0.342908,0.435464,221.41342,0.044,4.34292,1,0.29422,0.228,0.699036,7,0.772,-6.335,1,0.798,209.247,0.538,0.29422,102.967,1,4,0.688,rock
Momento De Amor,Pery Ribeiro,0.40032,0.404053,201.482,0.063,0.37911,0.985,0.37911,0.316,0.54953,5,0.296,-6.724,1,0.151,194.908,0.352,0.09366,108.018,1,4,1,blues
Our Love Is Here To Stay,Pery Ribeiro,0.21508,0.432804,231.47057,0,0.29795,0,0.29795,3.727,0.517481,4,0.002,-5.752,1,0.242,217.977,0.086,0.10014,151.004,0.986895,1,0,pop
Piano E Viola,Pery Ribeiro,0.460485,0.36393,141.42649,1,0.50413,1,0.50413,0.892,0.552021,6,0.781,-87.63241,-9.379,1,0.595,135.308,0.594,0.25788,119.712,0.947558,1,blues
A!Hola_ PequeA+-o Ser!,Pescado Rabioso,0.618352,0.427123,190.06649,0.18,0.82683,0.799,0.37729,0.321,0.683456,7,0.007,-63.933358,-14.023,0,0.239,184.866,0.284,0.14678,129.584,0.975925,4,blues
Aguas Claras De Olimpos,Pescado Rabioso,0.342908,0.787005,652.40771,0.674,0.51355,1,0.03428,0.258,0.934935,2,0.508,-74.00712,-7.863,1,0.499,641.091,0.633,0.03428,121.884,1,4,pop
Baila CariA+-o,Pete Bamboo,0.596841,0.578302,154.93179,0.617,0.15879,1,0.15879,0.107,0.655921,5,0.682,37.157357,-63.933358,-15.433,0,0.672,136.615,1,0.15879,100.042,1,rock
Credits,Pete Miser,0.629477,0.540158,348.78649,0.02,1.41283,1,0.39239,0.09,0.752319,10,0.032,-12.041,1,0.396,335.25,1,0.13831,116.125,0.950971,4,0.772,pop
On The Rhyme (Featuring DJ Pete Miser),Pete Miser,0.342908,0.300918,294.42567,0.162,0.19618,0.503,0.19618,0.136,0.380317,5,0.918,-7.627,1,0.661,288.461,0.555,0.19618,141.892,1,3,0.392,pop
Eager (Live),Pete Philly & Perquisite,0.40032,0.461195,222.40608,0.057,0.11014,1,0.11014,0.073,0.655483,3,0.601,-63.933358,-11.502,0,0.455,213.148,0.358,0.11014,196.45,0.964223,4,rap
They Reminisce Over You (Single Version),Pete Rock & C.L. Smooth,0.40032,0.387182,59.95057,0.014,0.95122,0.666,0.33181,0,0.641525,1,0,-6.86,1,0,59.951,0.562,0.33181,96.058,0.985158,4,0,pop
Everytime It Rains,Peter Gallagher,0.40032,0.386238,201.32526,0.241,0.35879,0,0.05788,0.45,0.550104,7,0.736,-6.645,1,0.687,198.653,0.633,0.05788,201.21,1,4,0.59,folk
Ordinary Lives,Peter Hunnigale,0.342908,0.497197,215.64036,0.18,0.24908,0,0.24908,0,0.761986,7,0.356,-4.462,1,0.441,207.215,0.577,0.12278,237.831,0.947613,4,0.387,rock
Too Late,Peter Hunningale,0.505751,0.45963,221.90975,0.168,1.11888,0.236,0.56963,0.258,0.507784,1,0.622,-13.448,1,0.519,210.733,0.768,0.29387,116.49,1,3,1,classical
Baby I,Peter Spence,0.342908,0.286033,228.5971,0.838,1.92756,0.94,0.48012,0.27,0.442025,7,0.752,-97.32925,-12.584,1,0.723,220.085,0.283,0.11548,81.809,1,4,country
Soon Come (2002 Digital Remaster),Peter Tosh,0.342908,0.405597,373.52444,0.052,3.29243,0.029,0.99838,0,0.196312,9,0.305,-10.104,1,0.329,366.277,0.839,0.61039,104.692,1,5,1,pop
Stand Firm (2002 Digital Remaster),Peter Tosh,0.40032,0.41461,219.58485,0.024,0.71801,0.838,0.71801,0,0.596835,0,0.022,-15.064,1,0.1,207.528,0.474,0.21976,90.274,0.999929,4,0.567,pop
Maga Dog/ Skanky Dog (Album),Peter Tosh & Winston Scotland,0.702552,0.63334,257.61914,0.606,0.35946,0.606,0.35946,0,0.675385,4,0.368,-63.933358,-13.776,1,0.382,248.9,0.442,0.14051,136.842,0.947546,1,blues
Angel Of Light (Never Say Die Album Version),Petra,0.342908,0.493711,140.7473,0.613,0.68362,0.613,0.68362,0.156,0.663232,7,0.293,-63.933358,-19.602,1,0.3,134.206,0.582,0.07164,64.141,1,1,country
Don't Let Your Heart Be Hardened (This Means War Album Version),Petra,0.342908,0.404158,261.04118,0.12,0.54033,0,0.14016,0.694,0.541918,9,0.757,-9.803,1,0.677,247.716,0.429,0.14016,149.916,0.992023,4,0.411,country
Hollow Eyes (Beat The System Album Version),Petra,0.342908,0.434923,280.71138,0.114,0.40993,0.151,0.40993,0,0.7756,10,0.544,-63.933358,-4.954,0,0.498,276.956,0,0.21616,104.091,0.999871,5,rap
More Power To Ya,Petra,0.490904,0.514523,256.39138,0.931,0.20139,0.931,0.20139,0.146,0.716102,9,0.403,-63.933358,-14.966,1,0.529,243.525,0.937,0.20139,56.184,0.999909,1,pop
Ogni Silenzio,Petrol,0.40032,0.372299,266.52689,0.084,3.12779,0.686,0.80471,0.711,0.508059,7,0.883,-15.175,1,0.89,263.726,0.368,0.80471,98.8,1,5,0.573,country
Spirit,Pe'z,0.234016,0.387225,202.91873,0.438,1.98161,0.822,0.55428,0.131,0.513833,2,0.46,-8.592,1,0.677,188.552,1,0.19271,84.069,1,4,0.436,country
After Hours,Phantom Planet,0.405116,0.394108,255.05914,1,0.04882,1,0.04882,0.171,0.698977,7,0.535,-5.052,1,0.562,249.945,0.737,0.04882,128.998,1,1,0,blues
Here I Am,Phantom Planet,0.462643,0.239175,396.7473,0.002,1.24619,1,0.29271,0.509,0.394806,2,0.16,-5.208,1,0.489,388.47,1,0.05288,126.012,0.9297,4,0,pop
Leader (Album Version),Phantom Planet,0.342908,0.438234,188.39465,0.335,0.71728,0.331,0.71728,0.392,0.897178,6,0.405,-18.397,1,0.395,184.448,0.065,0.35924,85.282,0.916081,3,0.941,hip-hop
The Meantime,Phantom Planet,0.816897,0.677088,472.39791,0.286,0.31517,0.945,0.31517,0.27,0.909325,3,0.544,-63.933358,-6.736,1,0.741,464.242,0.667,0.06965,121.518,1,5,rock
Bishop Hopping,Phantomsmasher,0.342908,0.105309,193.4624,0.07,1.88642,0.775,0.41852,0.152,0.233309,2,0.822,-63.933358,-12.21,1,0.625,193.462,0.579,0.172,82.571,0.989561,3,blues
Hispaniola A,Pheeroan Aklaff,0.367273,0.365534,274.65098,0.104,0.23372,0.104,0.23372,0.334,0.561371,8,0.701,-25.395,1,0.419,247.188,0.104,0.23372,82.581,0.864609,1,0,blues
Oooh_ Pooh,Pheeroan Aklaff,0.342908,0.851234,313.7824,0.014,0.62158,0,0.22783,0,0.856449,7,0.351,-63.933358,-10.627,1,0.507,300.797,0.689,0.22783,152.879,1,4,hip-hop
Dance Into The Light (LP Version),Phil Collins,0.342908,0.607257,530.12853,0.002,0.67646,0.756,0.21303,0.189,0.947328,0,0.652,34.05349,-118.24532,-5.432,1,0.509,517.613,1,0.21303,130.012,1,pop
Everyday,Phil Collins,0.668466,0.531303,209.99791,0.172,1.65478,0,0.40601,0.976,0.822433,7,0.64,-0.12714,-6.186,1,0.446,200.899,0.493,0.19489,145.689,0.947487,5,blues
I Cannot Believe It's True,Phil Collins,0.342908,0.578791,215.66649,0.127,1.78817,0,0.50307,2.577,0.772518,1,0.73,-63.933358,-6.288,0,0.49,210.872,0.098,0.1818,93.08,1,4,pop
I'm Not Moving,Phil Collins,0.342908,0.446733,250.69669,0.503,0.04688,0.503,0.04688,0,0.685503,1,0.162,-96.92803,-12.806,1,0.356,250.697,0.643,0.04688,109.154,0.975207,1,rock
One More Night,Phil Collins,0.539411,0.48802,512.1824,0.184,1.80888,0.601,0.27553,0.194,0.62849,9,0.845,-63.933358,-3.237,1,0.514,500.733,0.464,0.27553,79.709,1,4,rock
Please Come Out Tonight,Phil Collins,0.628218,0.580095,224.41751,0.075,1.38481,0.424,0.95885,2.241,0.806763,7,0.197,-63.933358,-3.487,0,0.456,220.555,0.187,0.75057,143.837,0.999425,7,rock
Testify,Phil Collins,0.639248,0.39757,272.95302,0.222,0.68334,1,0.19784,0.154,0.66456,7,1,13.37698,-9.846,1,0.803,266.449,1,0.19784,124.023,0.98372,3,pop
That's What You Said  (LP Version),Phil Collins,0.342908,0.26627,27.6371,0.154,0.69779,0.55,0.20016,0,0.37043,9,0.145,-14.629,0,0.549,27.637,0,0.20016,118.668,0.854255,3,0.741,pop
Two Hearts,Phil Collins,0.342908,0.466394,186.51383,0.184,0.40837,0.893,0.046,0.148,0.535493,2,0.571,-6.54,1,0.517,180.814,0.531,0.046,165.979,0.995902,4,0.364,pop
Welcome,Phil Collins,0.342908,0.355009,194.76853,0.018,0.12196,1,0.12196,0.102,0.49105,11,0.201,-9.457,1,0.195,190.328,1,0.12196,180.009,0.932923,4,0.249,bass
You Can't Hurry Love  (LP Version),Phil Collins,0.342908,0.080167,220.36853,0.011,0.30666,0.732,0.30666,0.438,0.351182,1,0.324,-7.91,1,0.227,206.565,0.67,0.13394,174.014,1,4,0,hip-hop
You Can't Hurry Love (Live),Phil Collins,0.484563,0.419968,386.66404,0.231,0.60591,0,0.28482,8.052,0.60982,8,0.638,-118.24532,-4.151,1,0.474,369.023,0.091,0.12428,186.075,1,3,rock
Spanish Harlem,Phil Spector,0.327737,0.234489,174.78485,0.378,2.53487,0,1.53649,0,0.307376,4,0.48,-13.901,0,0.536,163.312,0.396,1.28847,118.683,1,4,0.96,soundtrack
Like I Never Loved Before,Phil Vassar,0.633809,0.375367,243.25179,0.18,0.53538,1,0.11607,0,0.407925,6,0.502,-7.8,0,0.294,235.566,1,0.11607,142.212,1,4,0.68,pop
This Is My Life,Phil Vassar,0.342908,0.521727,170.26567,0.307,0.58813,0.508,0.58813,0,0.774037,5,0.485,-14.553,1,0.472,163.126,0,0.58813,83.741,1,4,0,punk
Silent Night,Philip Bailey,0.342908,0.40641,249.96526,0.155,1.27355,0.487,0.36634,0.775,0.411789,4,0.525,139.74092,-6.872,0,0.581,245.191,0.763,0.14043,120.253,0.962685,3,rock
Sometime Ago,Philip Bailey,0.342908,0.396856,299.36281,0.068,1.3112,1,0.25264,0,0.653938,5,0.375,-8.375,0,0.512,299.363,0.793,0.25264,113.894,1,4,0.456,country
Concerto For Saxophone (Quartet Version): Movement IV,Philip Glass,0.342908,0.313112,245.49832,0,0.61409,0,0.61409,0.409,0.529659,4,0.26,-12.231,1,0.423,234.905,0.081,0.43096,163.136,0.996425,1,0,rock
Left Alone...,Philip Glass,0.342908,0.390641,244.06159,0.034,1.02556,0.696,0.51868,0,0.52259,10,0.337,-10.167,0,0.399,238.039,0.371,0.26395,118.509,0.948532,4,0.692,blues
The Kiss: Chris & The Model Airplane,Philip Glass,0.342908,0.405597,158.92853,0.342,1.59073,0.435,1.01523,14.338,0.267576,7,0,-19.897,1,0.09,152.114,0,1.01523,100.005,1,4,0.254,classical
The Kiss: Golden Coins,Philip Glass,0.342908,0.310087,103.47057,0.768,0.18197,0.768,0.18197,0,0.394962,5,0.05,-6.302,1,0.326,103.471,0.098,0.18197,111.042,0.786856,1,0,blues
Tarha Tinghi,Philippe Eidel,0.342908,0.351024,176.32608,0.835,0.31993,0.835,0.31993,0.264,0.428253,5,0.555,-90.06146,-16.748,0,0.409,172.292,0.516,0.11946,149.056,0.931611,1,blues
"Grand FrA""re",Philippe Sarde,0.342908,0.395791,146.28526,0.128,1.34144,0,0.12082,0,0.603839,0,1,-84.59431,-12.439,1,0.947,134.896,0.133,0.12082,102.117,0.978369,3,rock
"Le PresbytA""re n'a rien perdu de son Charme",Philippe Sarde,0.240375,0.43493,236.56444,0.023,0.46372,0.318,0.09773,0.421,0.621825,0,0.108,-9.881,1,0.317,236.564,0.536,0.09773,165.111,1,4,0.052,pop
LOVESICK - Obsession in A3/4 Time,Philippe Sarde,0.627531,0.60173,188.26404,0.741,2.81236,0.741,2.81236,7.715,0.821697,8,0.544,-63.933358,-4.365,1,0.424,188.264,0.045,2.81236,153.713,0.948417,1,rap
Y'all Can't Never Hurt Us (Clean Version),Philly's Most Wanted,0.342908,0.301673,1253.92934,0.686,1.01704,0.491,0.35493,0.38,0.351037,2,0.37,-11.973,0,0.42,1244.932,0,0.35493,74.183,1,4,0.83,blues
Junk,Photek,0.698494,0.618219,247.58812,0.349,1.00643,0.774,0.51489,0,0.858677,10,0.438,-118.24532,-8.512,1,0.54,229.262,0.704,0.26912,121.524,1,4,punk
Terminus,Photek,0.342908,0.397621,1.2273,0,0,0,0,0,0.558759,0,0,-29.106,1,0,1.227,0.946,0.02886,123.197014,0.957635,3,0,blues
Under The Palms,Photek,0.342908,0.379437,166.66077,0.269,1.53576,0.454,0.73598,0,0.635757,6,0.299,-63.933358,-15.474,0,0.662,164.049,0,0.33913,75.959,1,4,country
Red Orange Yellow,Photo Atlas,0.270776,0.603876,152.45016,0.009,0.96067,0.946,0.31568,0.467,0.707333,8,0.033,-63.933358,-12.144,1,0.557,144.811,0.513,0.10209,95.981,1,4,blues
When It Stings,Pictures of Then,0.64999,0.448224,401.65832,0.117,0.29514,0.66,0.29514,0.266,0.703665,1,0.866,-14.129,1,0.67,381.185,0.283,0.05229,124.754,0.913432,4,0.421,pop
Io Vivo,Piero Esteriore,0.375984,0.415304,294.86975,0.012,0.9423,0.929,0.40055,0.073,0.557095,0,0.386,-7.028,1,0.547,286.134,0.998,0.12834,111.408,1,4,1,rock
Apertura in blues,Piero Umiliani,0.334707,0.333432,193.72363,1,0.50385,1,0.50385,0.34,0.469019,8,0.4,-5.548,1,0.359,182.892,0.509,0.50385,135.045,0.879669,1,0,pop
Centrali termiche,Piero Umiliani,0.40032,0.369536,220.83873,0.073,5.02008,0.318,0.34203,0,0.448021,4,0.339,-12.141,0,0.342,210.013,0.561,0.0298,76.76,1,7,0.803,hip-hop
Questo sporco mondo meraviglioso,Piero Umiliani,0.342908,0.405597,31.42485,0.046,0.092,0,0.092,0,0.240387,4,0,-12.483,1,0,31.425,0.547,0.092,123.709,1,4,0,pop
Ricerca nell' isola,Piero Umiliani,0.550647,0.539644,205.00853,0.928,1.60984,0.108,0.30893,0,0.809828,10,0.593,37.157357,-63.933358,-8.165,0,0.514,192.11,0.134,0.30893,100.44,1,hip-hop
"Messiaen : Et exspecto resurrectionem mortuorum : IV ""Ils ressusciteront_ glorieux_ avec un nom nouveau",Pierre Boulez,0.715512,0.500459,140.40771,0.012,0.45615,0.473,0.16847,0,0.773491,2,0,-63.933358,-4.459,0,0.242,136.214,0.515,0.02392,207.974,0.999578,4,rock
"Pli Selon Pli (""fold according to fold"")/IV.  Improvisation sur MallarmA(c) III",Pierre Boulez,0.342908,0.373527,85.91628,0.114,0.93579,0,0.43261,0.166,0.567801,4,0.584,-10.7,0,0.651,79.929,0,0.43261,130.221,0.946013,3,0.846,blues
Donnez-nous des jardins,Pierre Perret,0.610764,0.793413,263.00036,0.425,0.58415,0.425,0.58415,0,0.842972,11,0.148,-13.163,0,0.424,254.984,1,0.07692,62.894,0.999872,1,0,rock
Le poulet,Pierre Perret,0.342908,0.322126,151.92771,0.752,1.56301,0.968,1.56301,1.135,0.458954,5,0.546,-75.16237,-16.151,1,0.308,147.093,0.845,1.21499,86.961,0.849943,4,blues
"Les Trois OrfA""vres",Pierre Perret,0.342908,0.353036,196.88444,0.546,0.28207,0.546,0.28207,0.282,0.519,0,0.766,-89.53176,-18.338,1,0.811,189.864,0,0.28207,158.767,0.967612,1,blues
L'idole des femmes,Pierre Perret,0.657161,0.390661,136.12363,0.026,1.25461,1,0.41268,0.34,0.620392,10,0.095,-84.19444,-11.298,0,0.505,125.463,0.846,0.20224,142.963,0.939209,4,pop
Marcel,Pierre Perret,0.468998,0.663686,179.01669,0.122,0.78768,0,0.05211,3.442,0.737437,3,0.601,37.157357,-63.933358,-14.403,1,0.56,173.819,0.088,0.05211,80.999,0.999829,rock
The Dryad_ Op. 45_ No. 1,Pietari Inkinen,0.342908,0.605507,189.57016,0.142,0.65428,0.234,0.65428,0.319,0.801136,4,0,37.157357,-63.933358,-11.642,0,0.16,181.023,0.292,0.36129,101.43,0.999818,rock
Joyride,Pinch,0.342908,0.405597,351.42485,0.359,0.77582,0.224,0.77582,4.859,0.508188,6,0.381,-14.857,0,0.385,341.769,0.116,0.2635,78.136,1,3,1,blues
Punisher (Loefah's SE25 Remix),Pinch,0.40032,0.313569,157.46567,0.2,0.59712,0.2,0.59712,0,0.420546,4,0.684,-12.972,1,0.649,154.297,0.243,0.24381,84.273,1,1,0.259,folk
Widescreen,Pinch,0.342908,0.338575,177.57995,0.543,0.26657,0.543,0.26657,0.346,0.543393,7,0.345,-63.933358,-11.027,0,0.59,175.078,0.213,0.05428,146.913,0.914414,1,blues
Step 2 It,Pinch feat. Rudey Lee,0.342908,0.735209,80.03873,0.013,0.86146,0,0.25409,2.258,0.817257,1,0.083,-63.933358,-13.136,1,0.427,74.449,0.376,0.10205,196.303,1,4,country
Don't Do That,Pinchers,0.503381,0.383877,298.37016,0.012,1.1007,1,0.03661,0.255,0.60482,9,0.678,-123.2079,-6.311,0,0.494,281.141,0.847,0.03661,111.903,0.983629,4,blues
For Your Eyes Only,Pinchers,0.270776,0.405597,329.40363,0.13,2.03184,0.588,0.04639,3.611,0.484546,6,0.516,-6.392,0,0.496,329.404,0.405,0.04639,121.487,0.896307,5,0.615,bass
My Heart Is Booked,Pinchers,0.342908,0.35532,219.42812,0.208,0.66596,0.503,0.34448,0.09,0.366858,1,0.67,-5.65,0,0.754,213.809,0.413,0.18415,187.944,1,5,0.697,blues
Girls Girls,Pinchers & Ganglords,0.288482,0.436045,193.17506,0.661,1.35177,1,0.47188,0.421,0.5806,4,0.526,7.19655,-10.134,0,0.527,181.911,1,0.0341,69.167,0.978507,4,pop
Matilda Mother (Stereo) (2007 Remaster),Pink Floyd,0.367273,0.449424,64.62649,0.011,0.75015,0.407,0.06309,0,0.603383,6,0.083,-3.985,0,0.488,64.626,0.988,0.06309,90.148,1,4,1,rock
The Gold It's In The ... (1996 Digital Remaster),Pink Floyd,0.578275,0.512227,253.07383,0.399,0.7088,0.652,0.26363,0,0.786427,10,0.255,-6.21,0,0.375,234.934,0.565,0.26363,136.897,0.999989,3,1,pop
The Grand Vizier's Garden Party (Entrance) (1994 Digital Remaster),Pink Floyd,0.342908,0.345109,366.23628,0.03,0.24811,0.64,0.24811,0,0.547041,1,0.329,-12.988,1,0.408,355.741,0.64,0.24811,118.519,1,4,1,rap
Big Trouble Upstairs,Pitch Black,0.637148,0.670106,189.67465,0,27.75173,0.623,0.58385,0.148,0.643545,6,0.306,-63.933358,-16.402,1,0.68,181.04,0.328,0.26021,37.656,1,4,country
Harmonia,Pitch Black,0.342908,0.379482,220.49914,0.088,3.17295,0,0.46695,0,0.577509,10,0.386,-6.845,0,0.463,213.705,0,0.22919,88.578,1,5,0.784,blues
Harmonia,Pitch Black,0.425125,0.437736,368.3522,0.352,1.35393,0.277,0.44886,0.258,0.597703,7,0.606,-58.37354,-16.223,1,0.588,359.486,0.179,0.22022,127.279,0.914034,4,classical
Lost In Translation,Pitch Black,0.437036,0.336646,206.00118,0.78,0.84016,0.782,0.18536,0.379,0.496129,5,0.407,-93.13913,-13.03,1,0.546,198.397,0,0.18536,94.552,1,4,blues
Smpty spaces missing units,Pitch Black,0.40032,0.438702,242.59873,0,2.73192,0,1.99468,0,0.624573,4,0.165,-6.83,0,0.191,229.611,0.008,1.99468,161.976,0.996944,4,0.032,rap
Satanic Majesty,PitchBlack,0.342908,0.405597,274.31138,0.044,0.90605,1,0.4047,0.374,0.092125,0,0.002,-10.66,1,0.237,271.581,0.842,0.4047,119.957,0.994782,4,1,blues
English Summer Rain,Placebo,0.221549,0.307505,87.14404,0.002,0.16755,0.754,0.16755,0.125,0.404756,11,0.099,-3.254,0,0.362,83.273,0.704,0.16755,137.07,1,4,0.113,rock
Evalia,Placebo,0.342908,0.406591,514.7424,0.002,1.10258,1,0.24585,0.229,0.614346,11,0.007,43.1763,-76.27503,-8.135,0,0.059,499.084,1,0.03018,140.033,0.964571,pop
Every You Every Me (Infected By The Scourge Of The Earth),Placebo,0.629791,0.44067,233.79546,0.466,1.65499,0.921,0.32988,0.481,0.698772,2,0.749,-8.023,1,0.854,218.424,0.871,0.32988,89.665,1,4,0,pop
Hardly Wait,Placebo,0.342908,0.429514,366.39302,0.013,1.37682,0.75,0.46559,2.026,0.585387,10,0.779,-63.933358,-18.014,0,0.652,358.928,0.817,0.23818,130.956,0.882611,4,bass
Slave To The Wage,Placebo,0.262265,0.561831,188.18567,0.05,1.634,0.179,0.46895,0.163,0.694803,7,0,-1.53179,-10.096,1,0.057,176.93,0.972,0.08159,105.361,1,5,rock
The Never-Ending Why,Placebo,0.342908,0.387333,214.9873,0.048,0.96351,0.573,0.46597,2.148,0.591696,8,0.749,-63.933358,-14.641,1,0.778,209.165,0.563,0.21594,120.522,0.946023,4,blues
Where Is My Mind (XFM Live Version),Placebo,0.342908,0.321384,123.66322,0.316,0.58192,0.607,0.10684,0,0.462141,9,0.138,-4.633,0,0.452,119.705,0,0.10684,104.153,0.932495,4,0.072,bass
Floripa,Plagia,0.342908,0.405352,372.94975,0.001,0.9098,1,0.4445,0,0.596846,10,0.066,-7.671,0,0.431,358.951,0.772,0.21068,128.012,1,4,0.586,bass
A Boy Who Can't Talk Part 2,Planet P Project,0.342908,0.355974,114.62485,0.228,0.59111,0.998,0.13411,0.206,0.520554,11,0.342,-90.10785,-7.573,0,0.335,106.771,0.493,0.13411,129.583,0.993448,4,blues
Join The Parade (Album Version),Planet P Project,0.342908,0.404827,164.12689,0.573,0.50984,0.573,0.50984,0.461,0.558904,0,0.678,-90.07771,-17.876,1,0.496,157.077,0.624,0.19499,96.859,0.980662,1,blues
Pink World,Planet P Project,0.192727,0.175956,281.75628,0.416,0.62541,0.866,0.27813,0.239,0.262129,8,0.531,-6.816,0,0.502,268.864,0.457,0.27813,172.287,1,4,0.479,rap
Letters to Norway,Planetakis,0.342908,0.346964,216.73751,0.149,0.11051,0.996,0.11051,0.247,0.529387,1,0.332,-9.049,1,0.3,194.966,0.911,0.11051,171.787,0.923673,4,0.292,pop
Follow Me Up To Carlow,Planxty,0.367273,0.339614,262.50404,0.039,1.02069,0.547,0.5205,0.241,0.505115,8,0.052,-6.808,1,0.273,249.498,1,0.27165,120.196,1,4,0,pop
Junior Crehan's Favourite - Corney Is Coming,Planxty,0.392009,0.410247,159.29424,0.121,0.41112,0.676,0.41112,0.347,0.633221,1,0.489,-10.453,1,0.513,151.684,0.91,0.41112,81.586,1,5,0.826,blues
The Lakes Of Pontchartrain,Planxty,0.604088,0.508813,265.22077,0.093,0.80333,0.782,0.16228,0.096,0.822316,10,0.179,-2.542,0,0.213,254.108,0.282,0.16228,185.094,1,4,0.344,hip-hop
Dream Lover,Plasmatics,0.342908,0.405597,169.27302,0.043,0.21235,0.813,0.21235,0.484,0.31576,9,0.8,-20.088,1,0.545,159.91,0.256,0.02776,163.081,1,4,0.213,country
Lightning Breaks,Plasmatics,0.40032,0.350218,182.85669,0.242,0.64424,0.073,0.07567,0.142,0.51994,4,0.289,-122.27302,-20.142,0,0.171,172.826,0.073,0.07567,122.709,0.996601,4,rock
Sometimes I,Plasmatics,0.342908,0.319927,163.99628,0.083,3.22148,0.523,0.28602,0.421,0.622568,9,0.325,-7.235,1,0.277,151.69,0.476,0.03952,84.017,1,5,0.384,pop
